,uid,scenario,physical,document,witness,character
14131,A12TKLBACBXNEW,1,none,clear_in,clear_in,none
14132,A12TKLBACBXNEW,26,ambiguous,clear_in,clear_ex,clear_in
14133,A12TKLBACBXNEW,12,ambiguous,none,clear_in,clear_in
14134,A12TKLBACBXNEW,21,ambiguous,clear_in,clear_ex,none
14135,A12TKLBACBXNEW,25,none,ambiguous,clear_in,none
14136,A1M24593XO5Z3C,31,none,clear_in,none,none
14137,A1M24593XO5Z3C,8,clear_in,none,clear_in,clear_in
14138,A1M24593XO5Z3C,6,clear_in,clear_in,none,none
14139,A1M24593XO5Z3C,23,none,none,clear_in,clear_in
14140,A1M24593XO5Z3C,24,clear_in,clear_in,none,clear_in
14141,A1M24593XO5Z3C,26,clear_in,none,none,clear_in
14142,A1M24593XO5Z3C,4,clear_in,clear_in,clear_in,clear_in
14143,A1M24593XO5Z3C,16,clear_in,none,clear_in,none
14144,A1M24593XO5Z3C,19,clear_in,none,none,none
14145,A1M24593XO5Z3C,27,none,none,clear_in,none
14146,A1M24593XO5Z3C,22,none,clear_in,none,clear_in
14147,A1M24593XO5Z3C,15,none,clear_in,clear_in,none
14148,A1M24593XO5Z3C,17,none,clear_in,clear_in,clear_in
14149,A1M24593XO5Z3C,11,clear_in,clear_in,clear_in,none
14150,A1M24593XO5Z3C,13,clear_in,clear_in,clear_in,none
14151,A1M24593XO5Z3C,2,none,none,clear_in,none
14152,A1M24593XO5Z3C,10,none,clear_in,none,none
14153,A1M24593XO5Z3C,21,clear_in,clear_in,clear_in,clear_in
14154,A1M24593XO5Z3C,7,clear_in,none,none,none
14155,A1M24593XO5Z3C,12,clear_in,clear_in,none,clear_in
14156,A1M24593XO5Z3C,18,none,clear_in,clear_in,clear_in
14157,A1M24593XO5Z3C,28,clear_in,none,clear_in,none
14158,A1M24593XO5Z3C,20,none,clear_in,clear_in,none
14159,A1M24593XO5Z3C,30,clear_in,clear_in,none,none
14160,A1M24593XO5Z3C,25,none,none,clear_in,clear_in
14161,A1M24593XO5Z3C,9,clear_in,none,none,clear_in
14162,A1M24593XO5Z3C,5,none,clear_in,none,clear_in
14163,A1M24593XO5Z3C,14,clear_in,none,clear_in,clear_in
14164,A1M24593XO5Z3C,1,clear_in,none,clear_in,none
14165,A1M24593XO5Z3C,29,none,none,clear_in,clear_in
14166,A1M24593XO5Z3C,3,clear_in,clear_in,clear_in,clear_in
14167,A2PSNPBPX548KQ,16,clear_ex,none,clear_in,clear_in
14168,A2PSNPBPX548KQ,31,clear_in,none,clear_in,none
14169,A2PSNPBPX548KQ,26,clear_ex,clear_in,none,none
14170,A2PSNPBPX548KQ,18,none,ambiguous,clear_in,clear_ex
14171,A2PSNPBPX548KQ,17,clear_in,clear_in,clear_in,clear_ex
14172,A2PSNPBPX548KQ,27,clear_ex,clear_in,ambiguous,none
14173,A2PSNPBPX548KQ,6,clear_ex,clear_in,clear_ex,clear_in
14174,A2PSNPBPX548KQ,12,clear_in,none,ambiguous,clear_ex
14175,A2PSNPBPX548KQ,8,none,clear_in,clear_in,clear_ex
14176,A2PSNPBPX548KQ,13,clear_in,clear_ex,ambiguous,clear_in
14177,A2PSNPBPX548KQ,30,ambiguous,clear_ex,clear_in,clear_in
14178,A2PSNPBPX548KQ,14,clear_ex,clear_in,ambiguous,clear_ex
14179,A2PSNPBPX548KQ,19,ambiguous,clear_ex,clear_in,none
14180,A2PSNPBPX548KQ,11,ambiguous,clear_in,none,clear_in
14181,A2PSNPBPX548KQ,9,ambiguous,clear_in,ambiguous,clear_in
14182,A2PSNPBPX548KQ,7,clear_in,clear_in,clear_in,none
14183,A2PSNPBPX548KQ,10,clear_in,none,ambiguous,clear_in
14184,A2PSNPBPX548KQ,23,none,clear_in,clear_in,none
14185,A2PSNPBPX548KQ,28,clear_ex,clear_in,clear_in,none
14186,A2PSNPBPX548KQ,1,clear_in,clear_in,ambiguous,clear_in
14187,A2PSNPBPX548KQ,21,ambiguous,clear_in,clear_in,none
14188,A2PSNPBPX548KQ,20,ambiguous,none,clear_in,clear_ex
14189,A2PSNPBPX548KQ,29,none,clear_ex,clear_in,clear_in
14190,A2PSNPBPX548KQ,3,none,clear_in,ambiguous,clear_ex
14191,A2PSNPBPX548KQ,22,clear_in,none,ambiguous,none
14192,A2PSNPBPX548KQ,2,clear_in,ambiguous,clear_ex,none
14193,A2PSNPBPX548KQ,25,clear_ex,ambiguous,clear_in,none
14194,A2PSNPBPX548KQ,15,ambiguous,clear_ex,clear_in,clear_ex
14195,A2PSNPBPX548KQ,24,clear_in,clear_in,clear_ex,none
14196,A2PSNPBPX548KQ,5,none,ambiguous,clear_in,clear_in
14197,A2PSNPBPX548KQ,4,ambiguous,clear_in,clear_ex,none
14198,A1LW7S3NBOSJPA,1,ambiguous,clear_in,none,clear_ex
14199,A1LW7S3NBOSJPA,4,none,clear_in,none,clear_ex
14200,A1LW7S3NBOSJPA,31,clear_in,none,none,clear_in
14201,A1LW7S3NBOSJPA,13,clear_in,clear_in,clear_ex,clear_in
14202,A1LW7S3NBOSJPA,19,clear_in,none,none,none
14203,A1LW7S3NBOSJPA,22,clear_in,none,clear_ex,none
14204,A1LW7S3NBOSJPA,24,ambiguous,clear_in,clear_ex,none
14205,A1LW7S3NBOSJPA,18,clear_in,none,ambiguous,clear_ex
14206,A1LW7S3NBOSJPA,16,clear_in,none,ambiguous,clear_in
14207,A1LW7S3NBOSJPA,12,clear_in,clear_in,clear_in,clear_in
14208,A1LW7S3NBOSJPA,20,clear_in,ambiguous,clear_in,clear_in
14209,A1LW7S3NBOSJPA,2,clear_in,clear_ex,clear_in,none
14210,A1LW7S3NBOSJPA,28,none,clear_in,clear_in,clear_in
14211,A1LW7S3NBOSJPA,5,clear_in,clear_in,clear_ex,none
14212,A1LW7S3NBOSJPA,17,clear_ex,clear_ex,clear_in,clear_in
14213,A1LW7S3NBOSJPA,27,clear_ex,clear_in,clear_in,clear_in
14214,A1LW7S3NBOSJPA,8,none,clear_ex,clear_in,clear_in
14215,A1LW7S3NBOSJPA,23,clear_ex,clear_in,ambiguous,clear_ex
14216,A1LW7S3NBOSJPA,10,ambiguous,clear_in,clear_in,clear_in
14217,A1LW7S3NBOSJPA,25,clear_in,clear_in,clear_in,clear_ex
14218,A1LW7S3NBOSJPA,15,clear_in,clear_ex,none,clear_in
14219,A1LW7S3NBOSJPA,6,ambiguous,ambiguous,clear_in,none
14220,A1LW7S3NBOSJPA,7,none,clear_in,none,none
14221,A1LW7S3NBOSJPA,3,ambiguous,clear_in,clear_ex,clear_ex
14222,A1LW7S3NBOSJPA,30,clear_ex,clear_in,clear_ex,clear_in
14223,A1LW7S3NBOSJPA,29,clear_in,clear_ex,ambiguous,clear_ex
14224,A1LW7S3NBOSJPA,21,clear_ex,none,clear_in,none
14225,A1LW7S3NBOSJPA,26,clear_in,ambiguous,clear_in,clear_ex
14226,A1LW7S3NBOSJPA,14,ambiguous,clear_ex,clear_in,none
14227,A1LW7S3NBOSJPA,9,clear_ex,ambiguous,clear_in,none
14228,A1LW7S3NBOSJPA,11,clear_ex,clear_in,none,none
14229,A3PI4ITVRG9ZWK,3,clear_in,ambiguous,none,clear_in
14230,A3PI4ITVRG9ZWK,15,clear_ex,clear_in,none,none
14231,A3PI4ITVRG9ZWK,31,clear_ex,clear_in,none,clear_in
14232,A3PI4ITVRG9ZWK,24,ambiguous,clear_ex,clear_in,clear_in
14233,A3PI4ITVRG9ZWK,21,clear_in,clear_ex,clear_in,clear_in
14234,A3PI4ITVRG9ZWK,8,clear_in,none,ambiguous,none
14235,A3PI4ITVRG9ZWK,18,clear_in,clear_ex,clear_in,clear_ex
14236,A3PI4ITVRG9ZWK,28,clear_in,none,clear_in,clear_ex
14237,A3PI4ITVRG9ZWK,23,none,clear_in,none,clear_ex
14238,A3PI4ITVRG9ZWK,7,clear_in,ambiguous,ambiguous,clear_ex
14239,A3PI4ITVRG9ZWK,2,clear_ex,clear_in,clear_in,none
14240,A3PI4ITVRG9ZWK,17,none,clear_in,clear_in,clear_ex
14241,A3PI4ITVRG9ZWK,1,clear_in,none,none,clear_ex
14242,A3PI4ITVRG9ZWK,27,ambiguous,clear_in,clear_ex,none
14243,A3PI4ITVRG9ZWK,11,clear_in,ambiguous,ambiguous,none
14244,A3PI4ITVRG9ZWK,14,ambiguous,clear_in,clear_ex,clear_in
14245,A3PI4ITVRG9ZWK,29,clear_in,clear_ex,ambiguous,none
14246,A3PI4ITVRG9ZWK,26,none,clear_in,clear_ex,none
14247,A3PI4ITVRG9ZWK,13,clear_in,ambiguous,clear_in,clear_in
14248,A3PI4ITVRG9ZWK,25,ambiguous,ambiguous,clear_in,clear_in
14249,A3PI4ITVRG9ZWK,19,ambiguous,clear_in,ambiguous,clear_ex
14250,A3PI4ITVRG9ZWK,22,none,clear_in,clear_ex,clear_in
14251,A3PI4ITVRG9ZWK,16,ambiguous,clear_in,ambiguous,none
14252,A3PI4ITVRG9ZWK,5,ambiguous,ambiguous,clear_in,none
14253,A3PI4ITVRG9ZWK,6,none,ambiguous,clear_in,clear_in
14254,A3PI4ITVRG9ZWK,4,none,clear_in,none,clear_in
14255,A3PI4ITVRG9ZWK,12,clear_in,clear_in,clear_ex,clear_in
14256,A3PI4ITVRG9ZWK,9,clear_in,none,ambiguous,clear_in
14257,A3PI4ITVRG9ZWK,10,ambiguous,clear_in,none,clear_in
14258,A3PI4ITVRG9ZWK,20,ambiguous,clear_in,ambiguous,clear_in
14259,A3PI4ITVRG9ZWK,30,none,clear_in,clear_in,none
14260,A33J9Z57TMJJSP,9,ambiguous,clear_ex,clear_in,none
14261,A33J9Z57TMJJSP,2,clear_ex,clear_ex,clear_ex,clear_in
14262,A33J9Z57TMJJSP,10,ambiguous,clear_in,clear_ex,none
14263,A33J9Z57TMJJSP,20,none,clear_in,ambiguous,none
14264,A33J9Z57TMJJSP,15,none,clear_in,none,none
14265,A33J9Z57TMJJSP,21,none,clear_in,clear_in,clear_ex
14266,A33J9Z57TMJJSP,28,ambiguous,clear_in,clear_ex,clear_ex
14267,A33J9Z57TMJJSP,27,none,ambiguous,clear_in,clear_in
14268,A33J9Z57TMJJSP,8,clear_ex,none,none,none
14269,A33J9Z57TMJJSP,4,clear_in,clear_in,none,none
14270,A33J9Z57TMJJSP,18,clear_in,clear_in,clear_ex,clear_in
14271,A33J9Z57TMJJSP,11,clear_in,clear_in,clear_ex,none
14272,A33J9Z57TMJJSP,17,ambiguous,clear_ex,clear_in,clear_ex
14273,A33J9Z57TMJJSP,12,clear_in,none,clear_in,clear_in
14274,A33J9Z57TMJJSP,13,ambiguous,none,ambiguous,clear_in
14275,A33J9Z57TMJJSP,19,none,clear_ex,ambiguous,clear_in
14276,A33J9Z57TMJJSP,25,clear_in,ambiguous,none,none
14277,A33J9Z57TMJJSP,22,ambiguous,none,clear_in,clear_ex
14278,A33J9Z57TMJJSP,3,none,none,none,clear_ex
14279,A33J9Z57TMJJSP,29,ambiguous,ambiguous,none,clear_in
14280,A33J9Z57TMJJSP,16,clear_in,clear_ex,none,clear_ex
14281,A33J9Z57TMJJSP,24,clear_in,ambiguous,clear_in,none
14282,A33J9Z57TMJJSP,1,clear_in,ambiguous,clear_ex,none
14283,A33J9Z57TMJJSP,31,clear_in,ambiguous,clear_ex,clear_ex
14284,A33J9Z57TMJJSP,23,clear_ex,clear_in,none,clear_in
14285,A33J9Z57TMJJSP,5,clear_ex,ambiguous,clear_ex,none
14286,A33J9Z57TMJJSP,7,clear_in,clear_ex,clear_ex,clear_ex
14287,A33J9Z57TMJJSP,6,clear_ex,clear_in,clear_in,clear_ex
14288,A33J9Z57TMJJSP,30,none,none,clear_in,clear_in
14289,A33J9Z57TMJJSP,26,clear_ex,clear_ex,ambiguous,none
14290,A33J9Z57TMJJSP,14,none,clear_ex,clear_in,none
14291,A1R56DJ485MV3E,31,clear_in,clear_in,none,none
14292,A1R56DJ485MV3E,14,none,none,clear_in,none
14293,A1R56DJ485MV3E,12,none,clear_in,none,none
14294,A1R56DJ485MV3E,17,clear_in,clear_in,clear_in,clear_in
14295,A1R56DJ485MV3E,9,clear_in,none,none,clear_in
14296,A1R56DJ485MV3E,8,clear_in,clear_in,none,clear_in
14297,A1R56DJ485MV3E,29,clear_in,none,none,none
14298,A1R56DJ485MV3E,22,none,clear_in,clear_in,none
14299,A1R56DJ485MV3E,21,clear_in,none,clear_in,none
14300,A1R56DJ485MV3E,23,clear_in,clear_in,clear_in,none
14301,A1R56DJ485MV3E,1,clear_in,none,clear_in,clear_in
14302,A1R56DJ485MV3E,19,none,none,clear_in,clear_in
14303,A1R56DJ485MV3E,30,none,clear_in,none,clear_in
14304,A1R56DJ485MV3E,7,none,clear_in,clear_in,clear_in
14305,A1R56DJ485MV3E,6,none,none,clear_in,clear_in
14306,A1R56DJ485MV3E,3,none,none,clear_in,none
14307,A1R56DJ485MV3E,28,clear_in,clear_in,none,none
14308,A1R56DJ485MV3E,24,none,clear_in,clear_in,none
14309,A1R56DJ485MV3E,16,clear_in,clear_in,clear_in,clear_in
14310,A1R56DJ485MV3E,26,clear_in,none,none,none
14311,A1R56DJ485MV3E,2,none,clear_in,none,clear_in
14312,A1R56DJ485MV3E,15,clear_in,none,none,clear_in
14313,A1R56DJ485MV3E,5,none,clear_in,none,none
14314,A1R56DJ485MV3E,20,clear_in,none,clear_in,none
14315,A1R56DJ485MV3E,10,none,clear_in,clear_in,clear_in
14316,A1R56DJ485MV3E,4,clear_in,clear_in,none,clear_in
14317,A1R56DJ485MV3E,27,clear_in,none,clear_in,clear_in
14318,A1R56DJ485MV3E,11,clear_in,clear_in,clear_in,none
14319,A1R56DJ485MV3E,13,none,clear_in,none,none
14320,A1R56DJ485MV3E,25,none,none,clear_in,none
14321,A1R56DJ485MV3E,18,clear_in,clear_in,none,clear_in
14322,A22A8HV5E06VQZ,16,clear_in,clear_in,clear_in,clear_ex
14323,A22A8HV5E06VQZ,24,none,none,ambiguous,none
14324,A22A8HV5E06VQZ,25,ambiguous,ambiguous,clear_ex,clear_ex
14325,A22A8HV5E06VQZ,1,clear_ex,ambiguous,ambiguous,clear_ex
14326,A22A8HV5E06VQZ,29,clear_ex,clear_in,clear_ex,clear_in
14327,A22A8HV5E06VQZ,9,clear_ex,clear_ex,clear_ex,clear_in
14328,A22A8HV5E06VQZ,30,clear_in,ambiguous,ambiguous,clear_in
14329,A22A8HV5E06VQZ,19,clear_in,none,clear_ex,clear_ex
14330,A22A8HV5E06VQZ,8,none,ambiguous,clear_in,none
14331,A22A8HV5E06VQZ,5,none,clear_ex,none,clear_ex
14332,A22A8HV5E06VQZ,13,clear_ex,ambiguous,clear_ex,none
14333,A22A8HV5E06VQZ,15,clear_ex,clear_ex,clear_in,clear_in
14334,A22A8HV5E06VQZ,27,ambiguous,clear_in,clear_ex,clear_ex
14335,A22A8HV5E06VQZ,23,clear_ex,clear_ex,clear_in,none
14336,A22A8HV5E06VQZ,14,ambiguous,none,clear_ex,clear_ex
14337,A22A8HV5E06VQZ,20,ambiguous,ambiguous,clear_in,clear_ex
14338,A22A8HV5E06VQZ,6,ambiguous,clear_in,none,none
14339,A22A8HV5E06VQZ,3,none,ambiguous,none,none
14340,A22A8HV5E06VQZ,18,ambiguous,none,ambiguous,clear_ex
14341,A22A8HV5E06VQZ,11,ambiguous,none,clear_ex,clear_in
14342,A22A8HV5E06VQZ,28,clear_in,clear_ex,clear_ex,none
14343,A22A8HV5E06VQZ,10,none,clear_in,ambiguous,clear_in
14344,A22A8HV5E06VQZ,7,ambiguous,ambiguous,ambiguous,clear_ex
14345,A22A8HV5E06VQZ,31,clear_ex,clear_ex,ambiguous,clear_in
14346,A22A8HV5E06VQZ,17,ambiguous,clear_ex,none,none
14347,A22A8HV5E06VQZ,21,clear_ex,clear_in,ambiguous,none
14348,A22A8HV5E06VQZ,26,clear_in,none,clear_ex,clear_in
14349,A22A8HV5E06VQZ,22,none,clear_ex,ambiguous,clear_ex
14350,A22A8HV5E06VQZ,2,ambiguous,ambiguous,clear_in,clear_in
14351,A22A8HV5E06VQZ,4,none,none,clear_ex,clear_ex
14352,A22A8HV5E06VQZ,12,none,clear_in,none,clear_in
14353,APRF959FYZDFN,18,clear_in,clear_in,clear_in,clear_in
14354,APRF959FYZDFN,11,none,clear_in,none,clear_in
14355,APRF959FYZDFN,15,none,none,clear_in,none
14356,APRF959FYZDFN,27,clear_in,none,clear_in,clear_in
14357,APRF959FYZDFN,26,clear_in,clear_in,none,clear_in
14358,APRF959FYZDFN,5,clear_in,none,none,clear_in
14359,APRF959FYZDFN,7,clear_in,none,none,none
14360,APRF959FYZDFN,31,clear_in,clear_in,clear_in,none
14361,APRF959FYZDFN,13,none,none,clear_in,clear_in
14362,APRF959FYZDFN,14,none,clear_in,none,none
14363,APRF959FYZDFN,23,clear_in,clear_in,none,none
14364,APRF959FYZDFN,30,none,clear_in,clear_in,clear_in
14365,APRF959FYZDFN,3,none,clear_in,clear_in,none
14366,APRF959FYZDFN,16,clear_in,none,clear_in,none
14367,APRF959FYZDFN,24,clear_in,none,clear_in,clear_in
14368,APRF959FYZDFN,8,none,none,clear_in,clear_in
14369,APRF959FYZDFN,1,clear_in,clear_in,none,none
14370,APRF959FYZDFN,6,none,clear_in,clear_in,none
14371,APRF959FYZDFN,9,clear_in,clear_in,none,clear_in
14372,APRF959FYZDFN,19,none,clear_in,none,none
14373,APRF959FYZDFN,22,clear_in,none,none,none
14374,APRF959FYZDFN,28,clear_in,clear_in,clear_in,none
14375,APRF959FYZDFN,21,none,none,clear_in,none
14376,APRF959FYZDFN,12,clear_in,none,none,clear_in
14377,APRF959FYZDFN,17,clear_in,none,clear_in,none
14378,APRF959FYZDFN,2,clear_in,clear_in,clear_in,clear_in
14379,APRF959FYZDFN,4,none,clear_in,clear_in,clear_in
14380,APRF959FYZDFN,25,none,clear_in,none,clear_in
14381,APRF959FYZDFN,20,clear_in,none,clear_in,none
14382,APRF959FYZDFN,29,none,clear_in,none,none
14383,APRF959FYZDFN,10,none,clear_in,none,clear_in
14384,A2AYGUG3WVAE8X,18,clear_in,none,none,clear_ex
14385,A2AYGUG3WVAE8X,6,clear_in,clear_in,none,clear_in
14386,A2AYGUG3WVAE8X,20,clear_in,ambiguous,clear_in,clear_in
14387,A2AYGUG3WVAE8X,9,clear_ex,clear_in,clear_in,clear_ex
14388,A2AYGUG3WVAE8X,1,clear_ex,clear_in,clear_in,none
14389,A2AYGUG3WVAE8X,29,none,none,clear_in,clear_in
14390,A2AYGUG3WVAE8X,7,clear_in,clear_ex,clear_in,clear_ex
14391,A2AYGUG3WVAE8X,15,none,clear_in,clear_ex,none
14392,A2AYGUG3WVAE8X,5,none,clear_in,none,none
14393,A2AYGUG3WVAE8X,14,clear_in,clear_ex,clear_in,none
14394,A2AYGUG3WVAE8X,2,none,clear_in,clear_in,none
14395,A2AYGUG3WVAE8X,30,clear_ex,clear_in,ambiguous,clear_ex
14396,A2AYGUG3WVAE8X,27,clear_ex,clear_ex,clear_in,clear_in
14397,A2AYGUG3WVAE8X,11,clear_in,ambiguous,clear_ex,clear_ex
14398,A2AYGUG3WVAE8X,19,clear_in,clear_ex,ambiguous,clear_in
14399,A2AYGUG3WVAE8X,26,ambiguous,clear_in,clear_ex,none
14400,A2AYGUG3WVAE8X,21,clear_in,none,ambiguous,clear_in
14401,A2AYGUG3WVAE8X,22,clear_ex,ambiguous,clear_in,clear_ex
14402,A2AYGUG3WVAE8X,8,ambiguous,clear_in,none,clear_in
14403,A2AYGUG3WVAE8X,25,clear_ex,clear_in,none,none
14404,A2AYGUG3WVAE8X,10,clear_in,clear_ex,ambiguous,none
14405,A2AYGUG3WVAE8X,3,clear_in,ambiguous,clear_in,none
14406,A2AYGUG3WVAE8X,31,clear_ex,none,clear_in,none
14407,A2AYGUG3WVAE8X,13,none,ambiguous,clear_in,none
14408,A2AYGUG3WVAE8X,24,clear_in,none,clear_ex,none
14409,A2AYGUG3WVAE8X,16,clear_ex,ambiguous,clear_in,clear_in
14410,A2AYGUG3WVAE8X,23,clear_in,none,ambiguous,none
14411,A2AYGUG3WVAE8X,4,ambiguous,none,clear_in,clear_ex
14412,A2AYGUG3WVAE8X,17,none,clear_in,clear_in,clear_ex
14413,A2AYGUG3WVAE8X,28,ambiguous,none,clear_in,none
14414,A2AYGUG3WVAE8X,12,none,clear_in,none,clear_ex
14415,A3P4XZJM2DEATZ,9,none,none,clear_in,clear_in
14416,A3P4XZJM2DEATZ,14,clear_in,clear_in,none,none
14417,A3P4XZJM2DEATZ,23,none,clear_in,none,none
14418,A3P4XZJM2DEATZ,19,none,clear_in,clear_in,clear_in
14419,A3P4XZJM2DEATZ,11,none,clear_in,none,clear_in
14420,A3P4XZJM2DEATZ,17,clear_in,none,clear_in,none
14421,A3P4XZJM2DEATZ,5,clear_in,clear_in,clear_in,none
14422,A3P4XZJM2DEATZ,8,none,none,clear_in,none
14423,A3P4XZJM2DEATZ,15,clear_in,none,none,clear_in
14424,A3P4XZJM2DEATZ,27,clear_in,none,clear_in,clear_in
14425,A3P4XZJM2DEATZ,20,clear_in,none,none,none
14426,A3P4XZJM2DEATZ,24,none,clear_in,clear_in,none
14427,A3P4XZJM2DEATZ,2,clear_in,clear_in,clear_in,clear_in
14428,A3P4XZJM2DEATZ,28,clear_in,clear_in,none,clear_in
14429,A3P4XZJM2DEATZ,29,none,clear_in,none,none
14430,A3P4XZJM2DEATZ,10,clear_in,clear_in,clear_in,none
14431,A3P4XZJM2DEATZ,18,clear_in,none,clear_in,none
14432,A3P4XZJM2DEATZ,7,clear_in,clear_in,none,none
14433,A3P4XZJM2DEATZ,25,clear_in,none,none,clear_in
14434,A3P4XZJM2DEATZ,21,clear_in,clear_in,clear_in,clear_in
14435,A3P4XZJM2DEATZ,12,clear_in,none,clear_in,clear_in
14436,A3P4XZJM2DEATZ,30,clear_in,none,none,none
14437,A3P4XZJM2DEATZ,6,none,clear_in,clear_in,none
14438,A3P4XZJM2DEATZ,22,none,none,clear_in,clear_in
14439,A3P4XZJM2DEATZ,1,clear_in,clear_in,none,clear_in
14440,A3P4XZJM2DEATZ,13,none,clear_in,clear_in,clear_in
14441,A3P4XZJM2DEATZ,31,none,clear_in,none,clear_in
14442,A3P4XZJM2DEATZ,26,none,none,clear_in,none
14443,A3P4XZJM2DEATZ,3,none,clear_in,clear_in,clear_in
14444,A3P4XZJM2DEATZ,16,clear_in,none,none,clear_in
14445,A3P4XZJM2DEATZ,4,clear_in,none,clear_in,clear_in
14446,A1V18LQH0K1L62,15,clear_in,clear_in,ambiguous,clear_ex
14447,A1V18LQH0K1L62,12,clear_ex,none,clear_ex,none
14448,A1V18LQH0K1L62,9,clear_in,clear_ex,ambiguous,clear_in
14449,A1V18LQH0K1L62,24,none,clear_ex,clear_in,none
14450,A1V18LQH0K1L62,8,clear_ex,clear_in,clear_in,clear_in
14451,A1V18LQH0K1L62,17,ambiguous,ambiguous,clear_in,clear_ex
14452,A1V18LQH0K1L62,14,clear_in,clear_ex,clear_ex,none
14453,A1V18LQH0K1L62,23,clear_ex,clear_ex,none,none
14454,A1V18LQH0K1L62,11,ambiguous,clear_in,clear_in,clear_in
14455,A1V18LQH0K1L62,27,none,clear_in,clear_ex,clear_ex
14456,A1V18LQH0K1L62,1,none,ambiguous,none,clear_in
14457,A1V18LQH0K1L62,31,none,none,clear_ex,clear_ex
14458,A1V18LQH0K1L62,5,none,clear_ex,clear_ex,clear_ex
14459,A1V18LQH0K1L62,13,none,none,ambiguous,clear_in
14460,A1V18LQH0K1L62,28,clear_in,ambiguous,ambiguous,clear_ex
14461,A1V18LQH0K1L62,3,none,none,none,clear_ex
14462,A1V18LQH0K1L62,26,ambiguous,clear_ex,none,none
14463,A1V18LQH0K1L62,10,ambiguous,clear_in,ambiguous,none
14464,A1V18LQH0K1L62,20,clear_in,ambiguous,clear_ex,clear_in
14465,A1V18LQH0K1L62,7,clear_ex,clear_in,clear_ex,clear_in
14466,A1V18LQH0K1L62,22,none,clear_ex,clear_in,clear_ex
14467,A1V18LQH0K1L62,6,clear_ex,clear_ex,none,clear_ex
14468,A1V18LQH0K1L62,21,clear_in,clear_ex,ambiguous,none
14469,A1V18LQH0K1L62,4,clear_ex,none,none,none
14470,A1V18LQH0K1L62,16,clear_ex,none,ambiguous,clear_in
14471,A1V18LQH0K1L62,25,clear_ex,none,ambiguous,clear_ex
14472,A1V18LQH0K1L62,19,none,none,none,none
14473,A1V18LQH0K1L62,2,clear_in,clear_in,ambiguous,clear_in
14474,A1V18LQH0K1L62,18,clear_ex,clear_ex,clear_in,none
14475,A1V18LQH0K1L62,30,clear_ex,none,none,clear_in
14476,A1V18LQH0K1L62,29,clear_ex,ambiguous,ambiguous,none
14477,A2CDAF10UOOIG6,18,ambiguous,clear_in,ambiguous,none
14478,A2CDAF10UOOIG6,26,none,ambiguous,clear_in,clear_ex
14479,A2CDAF10UOOIG6,20,clear_in,ambiguous,clear_in,none
14480,A2CDAF10UOOIG6,6,none,clear_in,ambiguous,clear_in
14481,A2CDAF10UOOIG6,28,clear_ex,none,clear_in,none
14482,A2CDAF10UOOIG6,23,ambiguous,ambiguous,clear_in,clear_in
14483,A2CDAF10UOOIG6,27,none,none,clear_in,clear_ex
14484,A2CDAF10UOOIG6,5,clear_in,clear_ex,clear_ex,clear_in
14485,A2CDAF10UOOIG6,25,clear_ex,clear_in,none,none
14486,A2CDAF10UOOIG6,1,clear_in,none,none,clear_in
14487,A2CDAF10UOOIG6,13,none,clear_in,clear_in,none
14488,A2CDAF10UOOIG6,10,none,none,clear_in,clear_in
14489,A2CDAF10UOOIG6,14,clear_in,ambiguous,none,clear_in
14490,A2CDAF10UOOIG6,19,clear_ex,clear_in,clear_in,none
14491,A2CDAF10UOOIG6,17,ambiguous,clear_in,clear_ex,none
14492,A2CDAF10UOOIG6,16,clear_in,none,ambiguous,clear_in
14493,A2CDAF10UOOIG6,8,none,clear_in,clear_ex,none
14494,A2CDAF10UOOIG6,9,ambiguous,clear_in,clear_in,clear_in
14495,A2CDAF10UOOIG6,22,clear_in,ambiguous,clear_ex,none
14496,A2CDAF10UOOIG6,21,none,clear_in,ambiguous,clear_ex
14497,A2CDAF10UOOIG6,31,ambiguous,clear_ex,clear_in,clear_in
14498,A2CDAF10UOOIG6,24,ambiguous,clear_ex,clear_in,none
14499,A2CDAF10UOOIG6,15,clear_ex,clear_in,ambiguous,clear_ex
14500,A2CDAF10UOOIG6,2,ambiguous,none,clear_in,none
14501,A2CDAF10UOOIG6,3,ambiguous,clear_in,ambiguous,clear_ex
14502,A2CDAF10UOOIG6,11,none,clear_in,none,none
14503,A2CDAF10UOOIG6,12,clear_ex,clear_in,ambiguous,none
14504,A2CDAF10UOOIG6,30,clear_ex,ambiguous,clear_in,clear_in
14505,A2CDAF10UOOIG6,29,clear_in,ambiguous,none,none
14506,A2CDAF10UOOIG6,7,clear_in,clear_ex,clear_in,clear_ex
14507,A2CDAF10UOOIG6,4,clear_in,clear_ex,ambiguous,clear_in
14508,A3E6HPXTP1ZCV6,6,clear_in,ambiguous,clear_in,clear_in
14509,A3E6HPXTP1ZCV6,21,none,clear_in,clear_ex,clear_in
14510,A3E6HPXTP1ZCV6,3,clear_in,clear_ex,clear_ex,clear_in
14511,A3E6HPXTP1ZCV6,8,clear_in,none,clear_in,clear_ex
14512,A3E6HPXTP1ZCV6,13,clear_ex,clear_ex,clear_in,clear_in
14513,A3E6HPXTP1ZCV6,11,clear_in,clear_ex,none,none
14514,A3E6HPXTP1ZCV6,30,ambiguous,clear_in,ambiguous,none
14515,A3E6HPXTP1ZCV6,28,none,clear_in,ambiguous,none
14516,A3E6HPXTP1ZCV6,31,clear_ex,clear_in,ambiguous,clear_in
