,uid,scenario,physical,document,witness,character
5460,A29QDC93L0A4RW,24,ambiguous,clear_ex,none,clear_in
5461,A29QDC93L0A4RW,14,none,none,ambiguous,clear_in
5462,A29QDC93L0A4RW,30,clear_in,none,ambiguous,none
5463,A29QDC93L0A4RW,2,clear_in,clear_ex,none,clear_ex
5464,A29QDC93L0A4RW,22,clear_in,ambiguous,clear_in,clear_in
5465,A29QDC93L0A4RW,1,clear_ex,clear_ex,clear_ex,none
5466,A29QDC93L0A4RW,21,clear_ex,clear_in,clear_ex,clear_in
5467,A29QDC93L0A4RW,27,clear_ex,clear_ex,clear_in,none
5468,A29QDC93L0A4RW,17,clear_in,clear_in,none,clear_in
5469,A29QDC93L0A4RW,26,clear_in,ambiguous,clear_in,clear_ex
5470,A29QDC93L0A4RW,12,clear_ex,ambiguous,none,clear_in
5471,A29QDC93L0A4RW,7,clear_ex,ambiguous,clear_in,none
5472,A29QDC93L0A4RW,25,none,ambiguous,clear_ex,none
5473,A29QDC93L0A4RW,3,none,none,clear_in,clear_in
5474,A29QDC93L0A4RW,23,clear_in,none,clear_ex,none
5475,A29QDC93L0A4RW,31,clear_in,ambiguous,ambiguous,none
5476,A29QDC93L0A4RW,10,clear_in,none,clear_ex,clear_in
5477,A29QDC93L0A4RW,20,clear_in,clear_ex,none,none
5478,A29QDC93L0A4RW,13,ambiguous,clear_ex,ambiguous,none
5479,A29QDC93L0A4RW,8,ambiguous,clear_ex,none,clear_ex
5480,A29QDC93L0A4RW,11,ambiguous,ambiguous,none,clear_in
5481,A29QDC93L0A4RW,28,none,clear_ex,ambiguous,clear_in
5482,A29QDC93L0A4RW,4,none,clear_in,none,none
5483,A29QDC93L0A4RW,16,clear_in,clear_in,clear_ex,clear_in
5484,A29QDC93L0A4RW,18,ambiguous,ambiguous,clear_ex,none
5485,A29QDC93L0A4RW,19,ambiguous,clear_in,clear_in,clear_in
5486,A29QDC93L0A4RW,6,none,ambiguous,clear_ex,clear_ex
5487,A3TI6XISG3CKJF,6,none,none,ambiguous,clear_in
5488,A3TI6XISG3CKJF,12,ambiguous,clear_ex,ambiguous,clear_ex
5489,A3TI6XISG3CKJF,28,clear_ex,clear_in,ambiguous,clear_in
5490,A3TI6XISG3CKJF,5,clear_ex,ambiguous,clear_in,clear_ex
5491,A3TI6XISG3CKJF,29,ambiguous,clear_in,clear_ex,clear_in
5492,A3TI6XISG3CKJF,19,clear_ex,clear_ex,none,clear_in
5493,A3TI6XISG3CKJF,15,none,clear_ex,clear_in,clear_ex
5494,A3TI6XISG3CKJF,11,none,clear_ex,none,clear_ex
5495,A3TI6XISG3CKJF,26,none,ambiguous,clear_in,none
5496,A3TI6XISG3CKJF,13,clear_in,ambiguous,clear_in,none
5497,A3TI6XISG3CKJF,16,none,ambiguous,none,clear_in
5498,A3TI6XISG3CKJF,27,clear_ex,none,clear_in,clear_ex
5499,A3TI6XISG3CKJF,22,clear_in,clear_in,clear_in,clear_ex
5500,A3TI6XISG3CKJF,4,clear_ex,clear_in,clear_ex,clear_in
5501,A3TI6XISG3CKJF,14,clear_in,clear_ex,clear_ex,none
5502,A3TI6XISG3CKJF,2,none,clear_in,clear_ex,none
5503,A3TI6XISG3CKJF,1,clear_ex,clear_ex,clear_in,clear_ex
5504,A3TI6XISG3CKJF,21,none,ambiguous,none,clear_ex
5505,A3TI6XISG3CKJF,10,ambiguous,clear_in,none,clear_ex
5506,A3TI6XISG3CKJF,20,clear_ex,none,none,clear_ex
5507,A3TI6XISG3CKJF,9,clear_ex,clear_in,clear_ex,clear_ex
5508,A3TI6XISG3CKJF,18,ambiguous,none,none,clear_in
5509,A3TI6XISG3CKJF,24,clear_in,ambiguous,none,clear_in
5510,A3TI6XISG3CKJF,30,clear_ex,none,ambiguous,clear_in
5511,A3TI6XISG3CKJF,31,none,clear_in,clear_in,none
5512,A3TI6XISG3CKJF,7,ambiguous,none,ambiguous,none
5513,A3TI6XISG3CKJF,25,ambiguous,none,ambiguous,clear_in
5514,A3TI6XISG3CKJF,17,clear_in,clear_ex,ambiguous,none
5515,A3TI6XISG3CKJF,3,none,none,clear_in,clear_in
5516,A3TI6XISG3CKJF,8,clear_in,none,clear_in,clear_in
5517,A3TI6XISG3CKJF,23,clear_in,clear_ex,clear_in,clear_in
5518,A2ZQCHONMAJZF,29,clear_ex,clear_ex,clear_ex,clear_in
5519,A2ZQCHONMAJZF,27,clear_ex,clear_in,clear_ex,clear_in
5520,A2ZQCHONMAJZF,20,ambiguous,none,clear_ex,clear_ex
5521,A2ZQCHONMAJZF,13,clear_in,ambiguous,clear_in,none
5522,A2ZQCHONMAJZF,19,none,clear_ex,clear_ex,clear_in
5523,A2ZQCHONMAJZF,7,ambiguous,clear_in,ambiguous,clear_ex
5524,A2ZQCHONMAJZF,23,clear_in,clear_ex,ambiguous,none
5525,A2ZQCHONMAJZF,15,none,ambiguous,none,clear_ex
5526,A2ZQCHONMAJZF,1,ambiguous,clear_ex,ambiguous,none
5527,A2ZQCHONMAJZF,5,clear_in,none,none,clear_ex
5528,A2ZQCHONMAJZF,22,clear_ex,none,ambiguous,none
5529,A2ZQCHONMAJZF,10,ambiguous,none,clear_in,none
5530,A2ZQCHONMAJZF,8,ambiguous,ambiguous,ambiguous,none
5531,A2ZQCHONMAJZF,16,clear_in,ambiguous,clear_ex,none
5532,A2ZQCHONMAJZF,14,clear_ex,none,clear_ex,clear_in
5533,A2ZQCHONMAJZF,6,clear_ex,clear_in,clear_ex,clear_ex
5534,A2ZQCHONMAJZF,25,none,ambiguous,clear_ex,clear_ex
5535,A2ZQCHONMAJZF,4,clear_ex,clear_ex,none,none
5536,A2ZQCHONMAJZF,26,clear_ex,ambiguous,none,clear_ex
5537,A2ZQCHONMAJZF,28,none,clear_in,clear_ex,none
5538,A2ZQCHONMAJZF,31,none,none,ambiguous,none
5539,A2ZQCHONMAJZF,21,none,clear_in,clear_in,none
5540,A2ZQCHONMAJZF,11,ambiguous,ambiguous,clear_ex,clear_ex
5541,A2ZQCHONMAJZF,3,ambiguous,clear_ex,none,clear_in
5542,A2ZQCHONMAJZF,9,ambiguous,clear_in,clear_ex,none
5543,A2ZQCHONMAJZF,12,none,clear_ex,none,clear_in
5544,A2ZQCHONMAJZF,2,none,none,none,none
5545,A2ZQCHONMAJZF,24,ambiguous,ambiguous,clear_ex,none
5546,A2ZQCHONMAJZF,18,ambiguous,clear_ex,clear_in,clear_ex
5547,A2ZQCHONMAJZF,17,none,ambiguous,ambiguous,clear_in
5548,A2ZQCHONMAJZF,30,clear_ex,ambiguous,ambiguous,none
5549,A1B7GQTH9YG04X,24,ambiguous,clear_in,clear_ex,clear_in
5550,A1B7GQTH9YG04X,30,none,clear_in,clear_in,clear_in
5551,A1B7GQTH9YG04X,7,clear_ex,clear_ex,clear_in,clear_ex
5552,A1B7GQTH9YG04X,21,clear_in,none,clear_in,none
5553,A1B7GQTH9YG04X,1,ambiguous,ambiguous,none,clear_ex
5554,A1B7GQTH9YG04X,28,ambiguous,clear_ex,none,clear_ex
5555,A1B7GQTH9YG04X,31,clear_in,clear_ex,ambiguous,clear_ex
5556,A1B7GQTH9YG04X,18,clear_in,clear_in,clear_ex,clear_ex
5557,A1B7GQTH9YG04X,14,clear_ex,clear_in,none,clear_ex
5558,A1B7GQTH9YG04X,13,none,clear_ex,clear_in,clear_ex
5559,A1B7GQTH9YG04X,5,clear_in,clear_ex,none,none
5560,A1B7GQTH9YG04X,27,clear_ex,none,ambiguous,clear_in
5561,A1B7GQTH9YG04X,16,ambiguous,none,none,clear_ex
5562,A1B7GQTH9YG04X,29,ambiguous,ambiguous,ambiguous,clear_ex
5563,A1B7GQTH9YG04X,17,clear_in,none,clear_in,clear_ex
5564,A1B7GQTH9YG04X,10,ambiguous,ambiguous,clear_in,clear_ex
5565,A1B7GQTH9YG04X,23,ambiguous,none,clear_in,none
5566,A1B7GQTH9YG04X,3,clear_ex,ambiguous,clear_ex,clear_ex
5567,A1B7GQTH9YG04X,15,clear_ex,clear_ex,none,clear_in
5568,A1B7GQTH9YG04X,2,ambiguous,ambiguous,clear_ex,none
5569,A1B7GQTH9YG04X,26,none,ambiguous,clear_ex,none
5570,A1B7GQTH9YG04X,11,ambiguous,ambiguous,ambiguous,none
5571,A1B7GQTH9YG04X,9,clear_in,clear_ex,clear_in,none
5572,A1B7GQTH9YG04X,19,clear_in,clear_ex,clear_ex,none
5573,A1B7GQTH9YG04X,4,clear_ex,clear_in,ambiguous,clear_ex
5574,A1B7GQTH9YG04X,6,clear_in,ambiguous,none,none
5575,A1B7GQTH9YG04X,22,clear_in,ambiguous,none,clear_ex
5576,A1B7GQTH9YG04X,20,ambiguous,clear_ex,ambiguous,clear_in
5577,A1B7GQTH9YG04X,8,clear_in,ambiguous,clear_in,clear_ex
5578,A1B7GQTH9YG04X,25,none,clear_ex,clear_ex,clear_in
5579,A1B7GQTH9YG04X,12,clear_in,clear_in,clear_ex,none
5580,AVD6HMIO1HLFI,2,clear_in,ambiguous,clear_ex,none
5581,AVD6HMIO1HLFI,26,clear_in,ambiguous,ambiguous,none
5582,AVD6HMIO1HLFI,16,none,none,clear_in,clear_ex
5583,AVD6HMIO1HLFI,22,clear_ex,clear_in,clear_in,clear_in
5584,AVD6HMIO1HLFI,11,none,clear_in,clear_ex,none
5585,AVD6HMIO1HLFI,9,clear_in,none,none,none
5586,AVD6HMIO1HLFI,25,clear_in,ambiguous,none,clear_in
5587,AVD6HMIO1HLFI,29,ambiguous,clear_ex,clear_in,none
5588,AVD6HMIO1HLFI,7,clear_in,clear_ex,ambiguous,clear_in
5589,AVD6HMIO1HLFI,28,clear_in,clear_in,ambiguous,clear_ex
5590,AVD6HMIO1HLFI,3,none,none,clear_ex,clear_ex
5591,AVD6HMIO1HLFI,1,clear_in,ambiguous,ambiguous,clear_in
5592,AVD6HMIO1HLFI,13,none,ambiguous,ambiguous,none
5593,AVD6HMIO1HLFI,4,clear_ex,clear_ex,clear_ex,none
5594,AVD6HMIO1HLFI,18,clear_ex,none,none,none
5595,AVD6HMIO1HLFI,12,ambiguous,none,clear_in,clear_in
5596,AVD6HMIO1HLFI,5,clear_in,ambiguous,none,none
5597,AVD6HMIO1HLFI,8,clear_in,ambiguous,clear_ex,clear_ex
5598,AVD6HMIO1HLFI,31,clear_ex,ambiguous,clear_in,clear_in
5599,AVD6HMIO1HLFI,21,clear_ex,ambiguous,clear_ex,clear_in
5600,AVD6HMIO1HLFI,15,none,ambiguous,none,none
5601,AVD6HMIO1HLFI,6,none,none,clear_in,none
5602,AVD6HMIO1HLFI,19,clear_in,clear_in,clear_in,clear_ex
5603,AVD6HMIO1HLFI,27,none,ambiguous,clear_in,clear_in
5604,AVD6HMIO1HLFI,30,clear_in,clear_ex,none,none
5605,AVD6HMIO1HLFI,24,clear_ex,ambiguous,none,clear_ex
5606,AVD6HMIO1HLFI,17,clear_in,clear_ex,none,clear_ex
5607,AVD6HMIO1HLFI,10,clear_ex,clear_ex,ambiguous,clear_ex
5608,AVD6HMIO1HLFI,23,none,ambiguous,ambiguous,clear_in
5609,AVD6HMIO1HLFI,20,ambiguous,ambiguous,clear_in,clear_ex
5610,AVD6HMIO1HLFI,14,clear_in,ambiguous,clear_in,clear_in
5611,A2539PUSDD137T,14,ambiguous,clear_in,clear_ex,clear_ex
5612,A2539PUSDD137T,9,clear_ex,clear_in,clear_in,clear_ex
5613,A2539PUSDD137T,26,clear_in,none,none,none
5614,A2539PUSDD137T,7,clear_in,none,clear_in,clear_in
5615,A2539PUSDD137T,19,ambiguous,ambiguous,clear_ex,clear_in
5616,A2539PUSDD137T,12,clear_in,clear_in,none,none
5617,A2539PUSDD137T,4,clear_in,ambiguous,clear_in,none
5618,A2539PUSDD137T,2,ambiguous,ambiguous,none,none
5619,A2539PUSDD137T,23,clear_ex,ambiguous,clear_in,none
5620,A2539PUSDD137T,24,none,ambiguous,clear_in,none
5621,A2539PUSDD137T,31,clear_ex,ambiguous,clear_ex,none
5622,A2539PUSDD137T,8,clear_ex,clear_ex,ambiguous,none
5623,A2539PUSDD137T,21,clear_in,none,ambiguous,none
5624,A2539PUSDD137T,22,none,ambiguous,clear_ex,none
5625,A2539PUSDD137T,27,clear_in,none,ambiguous,clear_in
5626,A2539PUSDD137T,25,none,clear_ex,ambiguous,none
5627,A2539PUSDD137T,16,none,clear_ex,clear_ex,clear_in
5628,A2539PUSDD137T,18,none,clear_ex,clear_ex,clear_ex
5629,A2539PUSDD137T,1,none,ambiguous,none,clear_ex
5630,A2539PUSDD137T,17,clear_in,ambiguous,none,none
5631,A2539PUSDD137T,30,clear_ex,none,clear_ex,none
5632,A2539PUSDD137T,20,none,clear_in,none,clear_in
5633,A2539PUSDD137T,6,clear_ex,none,none,clear_in
5634,A2539PUSDD137T,10,ambiguous,none,none,clear_ex
5635,A2539PUSDD137T,29,none,none,clear_in,none
5636,A2539PUSDD137T,13,none,none,none,clear_ex
5637,A2539PUSDD137T,11,none,none,clear_ex,clear_in
5638,A2539PUSDD137T,3,ambiguous,clear_ex,none,none
5639,A2539PUSDD137T,28,clear_ex,ambiguous,none,none
5640,A2539PUSDD137T,5,clear_ex,clear_in,clear_ex,clear_ex
5641,A2539PUSDD137T,15,ambiguous,clear_ex,ambiguous,clear_ex
5642,A3095ABT1L25QK,17,clear_ex,ambiguous,ambiguous,clear_ex
5643,A3095ABT1L25QK,7,none,none,clear_in,clear_ex
5644,A3095ABT1L25QK,24,clear_ex,ambiguous,clear_in,none
5645,A3095ABT1L25QK,6,ambiguous,clear_ex,clear_ex,none
5646,A3095ABT1L25QK,25,none,clear_in,clear_ex,clear_in
5647,A3095ABT1L25QK,27,none,ambiguous,clear_ex,clear_in
5648,A3095ABT1L25QK,3,none,none,ambiguous,clear_ex
5649,A3095ABT1L25QK,12,clear_ex,none,clear_ex,clear_ex
5650,A3095ABT1L25QK,2,ambiguous,clear_in,none,none
5651,A3095ABT1L25QK,19,clear_in,clear_in,ambiguous,none
5652,A3095ABT1L25QK,23,none,clear_ex,ambiguous,clear_in
5653,A3095ABT1L25QK,10,clear_in,ambiguous,ambiguous,clear_in
5654,A3095ABT1L25QK,15,clear_ex,clear_in,clear_ex,clear_ex
5655,A3095ABT1L25QK,29,clear_ex,clear_in,none,clear_ex
5656,A3095ABT1L25QK,5,ambiguous,none,none,clear_ex
5657,A3095ABT1L25QK,26,clear_in,none,ambiguous,none
5658,A3095ABT1L25QK,28,clear_ex,none,clear_ex,none
5659,A3095ABT1L25QK,13,clear_ex,clear_ex,ambiguous,none
5660,A3095ABT1L25QK,22,clear_in,ambiguous,none,clear_ex
5661,A3095ABT1L25QK,4,clear_ex,clear_ex,clear_ex,clear_in
5662,A3095ABT1L25QK,30,ambiguous,none,clear_in,clear_ex
5663,A3095ABT1L25QK,18,none,none,clear_in,clear_in
5664,A3095ABT1L25QK,31,ambiguous,clear_ex,clear_ex,clear_in
5665,A3095ABT1L25QK,8,clear_in,clear_ex,clear_ex,clear_ex
5666,A3095ABT1L25QK,20,ambiguous,ambiguous,ambiguous,none
5667,A3095ABT1L25QK,11,clear_ex,ambiguous,clear_in,clear_ex
5668,A3095ABT1L25QK,9,none,none,none,none
5669,A3095ABT1L25QK,21,none,none,clear_ex,none
5670,A3095ABT1L25QK,1,none,ambiguous,none,none
5671,A3095ABT1L25QK,14,none,none,none,clear_ex
5672,A3095ABT1L25QK,16,none,clear_ex,clear_ex,clear_ex
5673,A23KH0CK7RRUGX,20,none,ambiguous,clear_in,none
5674,A23KH0CK7RRUGX,3,none,clear_in,clear_ex,clear_in
5675,A23KH0CK7RRUGX,22,none,none,ambiguous,none
5676,A23KH0CK7RRUGX,28,ambiguous,ambiguous,ambiguous,clear_in
5677,A23KH0CK7RRUGX,2,clear_ex,clear_in,clear_ex,clear_ex
5678,A23KH0CK7RRUGX,18,clear_in,clear_ex,none,clear_in
5679,A23KH0CK7RRUGX,21,clear_in,ambiguous,ambiguous,none
5680,A23KH0CK7RRUGX,7,clear_in,clear_ex,clear_ex,clear_in
5681,A23KH0CK7RRUGX,9,none,none,clear_in,clear_in
5682,A23KH0CK7RRUGX,4,none,ambiguous,clear_ex,clear_in
5683,A23KH0CK7RRUGX,1,clear_ex,clear_in,none,none
5684,A23KH0CK7RRUGX,17,clear_ex,ambiguous,none,clear_ex
5685,A23KH0CK7RRUGX,11,clear_in,none,ambiguous,none
5686,A23KH0CK7RRUGX,23,ambiguous,none,none,clear_in
5687,A23KH0CK7RRUGX,13,ambiguous,clear_ex,clear_in,clear_in
5688,A23KH0CK7RRUGX,25,none,ambiguous,clear_in,clear_in
5689,A23KH0CK7RRUGX,29,none,clear_ex,clear_ex,none
5690,A23KH0CK7RRUGX,12,none,none,clear_in,clear_ex
5691,A23KH0CK7RRUGX,19,clear_ex,ambiguous,clear_ex,none
5692,A23KH0CK7RRUGX,5,none,clear_ex,ambiguous,clear_ex
5693,A23KH0CK7RRUGX,31,clear_ex,clear_ex,clear_in,none
5694,A23KH0CK7RRUGX,27,clear_in,ambiguous,clear_in,clear_in
5695,A23KH0CK7RRUGX,14,clear_ex,none,none,none
5696,A23KH0CK7RRUGX,16,clear_in,none,none,clear_in
5697,A23KH0CK7RRUGX,8,ambiguous,clear_ex,clear_ex,none
5698,A23KH0CK7RRUGX,30,clear_ex,none,clear_in,none
5699,A23KH0CK7RRUGX,6,none,none,clear_ex,none
5700,A23KH0CK7RRUGX,10,clear_ex,ambiguous,ambiguous,none
5701,A23KH0CK7RRUGX,15,clear_in,clear_ex,clear_in,clear_in
5702,A23KH0CK7RRUGX,26,ambiguous,clear_in,clear_in,none
5703,A23KH0CK7RRUGX,24,none,ambiguous,none,none
5704,A2M55RDN9UDPXJ,27,clear_ex,clear_in,clear_ex,none
5705,A2M55RDN9UDPXJ,11,ambiguous,ambiguous,ambiguous,none
5706,A2M55RDN9UDPXJ,5,none,ambiguous,clear_ex,clear_ex
5707,A2M55RDN9UDPXJ,29,clear_ex,none,none,none
5708,A2M55RDN9UDPXJ,28,clear_in,ambiguous,none,none
5709,A2M55RDN9UDPXJ,30,clear_in,clear_in,clear_in,clear_in
5710,A2M55RDN9UDPXJ,10,ambiguous,none,clear_ex,none
5711,A2M55RDN9UDPXJ,26,clear_in,clear_ex,none,clear_in
5712,A2M55RDN9UDPXJ,23,ambiguous,clear_ex,clear_in,clear_in
5713,A2M55RDN9UDPXJ,4,clear_in,none,ambiguous,clear_in
5714,A2M55RDN9UDPXJ,20,ambiguous,clear_ex,clear_in,none
5715,A2M55RDN9UDPXJ,16,clear_in,clear_ex,clear_ex,clear_ex
5716,A2M55RDN9UDPXJ,18,clear_ex,none,none,clear_in
5717,A2M55RDN9UDPXJ,25,clear_ex,clear_ex,clear_ex,clear_ex
5718,A2M55RDN9UDPXJ,17,clear_ex,clear_ex,ambiguous,clear_ex
5719,A2M55RDN9UDPXJ,15,clear_in,clear_in,clear_ex,none
5720,A2M55RDN9UDPXJ,12,clear_in,clear_in,clear_in,clear_ex
5721,A2M55RDN9UDPXJ,14,none,ambiguous,none,none
5722,A2M55RDN9UDPXJ,8,none,ambiguous,none,clear_ex
5723,A2M55RDN9UDPXJ,2,clear_ex,ambiguous,clear_ex,clear_ex
5724,A2M55RDN9UDPXJ,3,clear_in,none,clear_in,none
5725,A2M55RDN9UDPXJ,9,ambiguous,ambiguous,clear_ex,none
5726,A2M55RDN9UDPXJ,13,none,ambiguous,ambiguous,clear_in
5727,A2M55RDN9UDPXJ,1,clear_ex,ambiguous,ambiguous,clear_ex
5728,A2M55RDN9UDPXJ,31,none,clear_in,clear_in,none
5729,A2M55RDN9UDPXJ,19,clear_ex,ambiguous,clear_in,clear_in
5730,A2M55RDN9UDPXJ,7,none,ambiguous,clear_in,none
5731,A2M55RDN9UDPXJ,6,ambiguous,none,none,clear_ex
5732,A2M55RDN9UDPXJ,22,ambiguous,clear_in,clear_in,none
5733,A2M55RDN9UDPXJ,24,none,none,ambiguous,clear_ex
5734,A2M55RDN9UDPXJ,21,none,clear_ex,none,clear_ex
5735,AHYTT3T8W9Y9Y,9,none,ambiguous,clear_in,clear_in
5736,AHYTT3T8W9Y9Y,12,clear_ex,clear_ex,ambiguous,clear_in
5737,AHYTT3T8W9Y9Y,18,clear_ex,none,clear_ex,clear_in
5738,AHYTT3T8W9Y9Y,24,clear_in,clear_ex,clear_in,clear_in
5739,AHYTT3T8W9Y9Y,19,none,none,none,clear_in
5740,AHYTT3T8W9Y9Y,16,clear_in,ambiguous,clear_in,clear_in
5741,AHYTT3T8W9Y9Y,28,clear_ex,none,none,clear_in
5742,AHYTT3T8W9Y9Y,25,ambiguous,ambiguous,clear_in,clear_in
5743,AHYTT3T8W9Y9Y,31,clear_in,clear_in,ambiguous,none
5744,AHYTT3T8W9Y9Y,7,clear_in,none,ambiguous,none
5745,AHYTT3T8W9Y9Y,10,clear_ex,clear_ex,ambiguous,none
5746,AHYTT3T8W9Y9Y,1,none,none,none,clear_ex
5747,AHYTT3T8W9Y9Y,22,clear_ex,none,none,none
5748,AHYTT3T8W9Y9Y,14,clear_in,clear_ex,clear_in,clear_ex
5749,AHYTT3T8W9Y9Y,4,clear_in,ambiguous,clear_ex,clear_in
5750,AHYTT3T8W9Y9Y,17,clear_ex,ambiguous,clear_ex,none
5751,AHYTT3T8W9Y9Y,20,none,clear_in,ambiguous,clear_in
5752,AHYTT3T8W9Y9Y,23,clear_ex,clear_ex,none,clear_ex
5753,AHYTT3T8W9Y9Y,27,none,ambiguous,ambiguous,clear_in
5754,AHYTT3T8W9Y9Y,2,ambiguous,clear_in,none,clear_ex
5755,AHYTT3T8W9Y9Y,21,clear_ex,ambiguous,clear_in,clear_in
5756,AHYTT3T8W9Y9Y,8,clear_ex,none,clear_in,clear_in
5757,AHYTT3T8W9Y9Y,3,ambiguous,ambiguous,ambiguous,none
5758,AHYTT3T8W9Y9Y,26,none,clear_in,clear_in,clear_ex
5759,AHYTT3T8W9Y9Y,5,ambiguous,none,clear_ex,none
5760,AHYTT3T8W9Y9Y,30,clear_ex,clear_ex,clear_in,clear_in
5761,AHYTT3T8W9Y9Y,11,none,none,clear_in,clear_ex
5762,AHYTT3T8W9Y9Y,29,none,none,clear_ex,none
5763,AHYTT3T8W9Y9Y,13,ambiguous,clear_in,clear_in,none
5764,AHYTT3T8W9Y9Y,15,none,clear_in,ambiguous,clear_ex
5765,AHYTT3T8W9Y9Y,6,clear_ex,ambiguous,clear_ex,clear_ex
5766,A2KSNTYOUZY59E,1,clear_in,ambiguous,clear_ex,clear_ex
5767,A2KSNTYOUZY59E,5,none,ambiguous,clear_ex,clear_ex
5768,A2KSNTYOUZY59E,27,clear_ex,ambiguous,clear_ex,clear_ex
5769,A2KSNTYOUZY59E,9,clear_in,clear_in,clear_ex,none
5770,A2KSNTYOUZY59E,10,clear_ex,ambiguous,none,none
5771,A2KSNTYOUZY59E,24,clear_ex,clear_ex,clear_ex,none
5772,A2KSNTYOUZY59E,29,clear_ex,none,clear_in,none
5773,A2KSNTYOUZY59E,3,clear_in,ambiguous,clear_in,none
5774,A2KSNTYOUZY59E,23,clear_ex,none,none,clear_in
5775,A2KSNTYOUZY59E,18,ambiguous,clear_ex,none,clear_in
5776,A2KSNTYOUZY59E,13,ambiguous,ambiguous,none,clear_in
5777,A2KSNTYOUZY59E,19,ambiguous,ambiguous,clear_ex,clear_ex
5778,A2KSNTYOUZY59E,14,ambiguous,none,clear_ex,none
5779,A2KSNTYOUZY59E,7,ambiguous,clear_in,clear_in,clear_ex
5780,A2KSNTYOUZY59E,12,clear_ex,ambiguous,none,clear_in
5781,A2KSNTYOUZY59E,8,clear_ex,none,none,clear_ex
5782,A2KSNTYOUZY59E,6,clear_ex,none,ambiguous,clear_ex
5783,A2KSNTYOUZY59E,30,ambiguous,ambiguous,none,none
5784,A2KSNTYOUZY59E,17,none,ambiguous,none,clear_in
5785,A2KSNTYOUZY59E,31,none,clear_ex,clear_ex,none
5786,A2KSNTYOUZY59E,16,clear_ex,clear_ex,none,clear_in
5787,A2KSNTYOUZY59E,25,clear_in,clear_ex,clear_ex,clear_in
5788,A2KSNTYOUZY59E,22,clear_in,clear_ex,clear_in,clear_in
5789,A2KSNTYOUZY59E,2,none,clear_in,none,clear_ex
5790,A2KSNTYOUZY59E,28,clear_in,ambiguous,none,clear_in
5791,A2KSNTYOUZY59E,20,ambiguous,clear_in,clear_ex,none
5792,A2KSNTYOUZY59E,11,clear_in,clear_in,none,clear_ex
5793,A2KSNTYOUZY59E,15,none,none,ambiguous,none
5794,A2KSNTYOUZY59E,26,ambiguous,clear_ex,ambiguous,none
5795,A2KSNTYOUZY59E,21,clear_ex,clear_in,clear_in,clear_in
5796,A2KSNTYOUZY59E,4,clear_ex,ambiguous,clear_in,clear_ex
5797,A3HFS6Q0TONAB9,17,ambiguous,ambiguous,clear_in,clear_in
5798,A3HFS6Q0TONAB9,22,none,none,ambiguous,clear_in
5799,A3HFS6Q0TONAB9,4,clear_in,clear_in,ambiguous,clear_in
5800,A3HFS6Q0TONAB9,18,ambiguous,clear_ex,none,clear_in
5801,A3HFS6Q0TONAB9,27,clear_ex,clear_ex,clear_ex,clear_ex
5802,A3HFS6Q0TONAB9,2,clear_ex,clear_ex,none,none
5803,A3HFS6Q0TONAB9,6,ambiguous,none,clear_ex,clear_ex
5804,A3HFS6Q0TONAB9,28,none,ambiguous,clear_ex,clear_in
5805,A3HFS6Q0TONAB9,10,none,ambiguous,clear_ex,clear_ex
5806,A3HFS6Q0TONAB9,20,ambiguous,none,none,none
5807,A3HFS6Q0TONAB9,19,clear_ex,clear_ex,ambiguous,clear_ex
5808,A3HFS6Q0TONAB9,15,ambiguous,clear_ex,clear_in,clear_in
5809,A3HFS6Q0TONAB9,1,ambiguous,none,clear_ex,none
5810,A3HFS6Q0TONAB9,24,none,none,ambiguous,none
5811,A3HFS6Q0TONAB9,9,clear_in,none,ambiguous,clear_ex
5812,A3HFS6Q0TONAB9,13,none,none,clear_in,clear_in
5813,A3HFS6Q0TONAB9,5,none,none,ambiguous,clear_ex
5814,A3HFS6Q0TONAB9,12,none,clear_in,clear_in,none
5815,A3HFS6Q0TONAB9,16,ambiguous,ambiguous,none,clear_in
5816,A3HFS6Q0TONAB9,29,none,ambiguous,clear_in,clear_in
5817,A3HFS6Q0TONAB9,7,clear_in,clear_in,none,clear_ex
5818,A3HFS6Q0TONAB9,8,ambiguous,ambiguous,clear_ex,clear_ex
5819,A3HFS6Q0TONAB9,25,ambiguous,clear_in,none,clear_in
5820,A3HFS6Q0TONAB9,26,clear_in,clear_in,clear_ex,none
5821,A3HFS6Q0TONAB9,23,clear_in,ambiguous,clear_in,none
5822,A3HFS6Q0TONAB9,14,ambiguous,none,none,clear_in
5823,A3HFS6Q0TONAB9,11,none,ambiguous,none,none
5824,A3HFS6Q0TONAB9,3,ambiguous,ambiguous,clear_ex,none
5825,A3HFS6Q0TONAB9,31,clear_ex,clear_in,clear_in,clear_in
5826,A3HFS6Q0TONAB9,30,ambiguous,clear_ex,none,none
5827,A3HFS6Q0TONAB9,21,clear_ex,none,none,clear_ex
5828,A272X64FOZFYLB,3,clear_in,clear_in,clear_ex,clear_in
5829,A272X64FOZFYLB,11,clear_in,ambiguous,clear_ex,none
5830,A272X64FOZFYLB,24,ambiguous,clear_in,clear_ex,clear_in
5831,A272X64FOZFYLB,29,clear_in,none,clear_ex,clear_in
5832,A272X64FOZFYLB,1,none,none,ambiguous,clear_in
5833,A272X64FOZFYLB,21,none,clear_ex,clear_ex,clear_ex
5834,A272X64FOZFYLB,12,clear_in,ambiguous,ambiguous,none
5835,A272X64FOZFYLB,25,none,clear_in,clear_ex,clear_ex
